,0,1,2
0,0.993282211959309,-0.7438824676674859,-0.07436159428084235
1,2.015847090982721,-0.7549605071306863,-0.053931359085611454
2,-0.16926977027719797,-0.6904189137793063,0.057990707586998244
3,5.059894997494032,0.12298069596802098,2.7631608666636405
4,-1.1442153117051546,-0.5900018308298293,0.058409922308544734
5,-1.735274424426814,-0.8201659981578333,0.12427055736214696
6,0.5188562589456123,-0.8204563977787903,-0.11733624420276711
7,1.1445500762316538,-0.8647205678193182,-0.024142344420297876
8,1.7181898201121992,-0.6709923495617027,-0.022004267431900502
9,0.3990317258501514,-0.6071546073844851,-0.0908524551720093
10,1.4531763814590146,-0.7477400393751028,0.03676929285043258
11,0.8263884194074785,-0.17239412056854503,-0.1329721198413848
12,2.2298331621524756,-0.4352049473063928,-0.10988644790042501
13,1.4813916876028137,-0.5080835642249525,-0.060480831012784064
14,-1.6970780446782299,-0.6331435412888256,0.026627924606224162
15,1.1892862598916982,-0.5564579448942234,-0.020682650577954056
16,0.963813894128979,-0.8087925435206313,0.029213541202891234
17,-0.01582030007576722,-0.5344287299542794,0.05656405410127054
18,1.1344260037329519,-0.4412576279219095,-0.0698045634233182
19,-0.5357801578244917,-0.5913902992935554,0.06527555880872206
20,0.18920982896931104,-0.8532437613823369,-0.2169058266830841
21,-1.0606667482614232,-0.3529179943124626,0.9696857487113651
22,-1.3662969349682992,-0.6754942617896582,0.09285431314184986
23,0.6617860991421207,-0.3592309897801985,-0.10643783551799964
24,0.5677312982768552,-0.5993332001869561,-0.049346691584329826
25,-0.028293914083567726,-0.5668200512365588,0.08064183761278786
26,1.017612277103602,-0.9016034642874067,0.05552813318952168
27,0.4664995698521911,-0.6330641587899563,-0.08673604663139946
28,0.41673035568866623,-0.6388744918400406,-0.12285361454631163
29,0.5623860062947845,-0.6396387810468306,-0.061537340945189554
30,0.02862075762521015,-0.6767493416950421,0.04292395795433275
31,0.9591517746844045,-0.7276553025596015,0.04186204063009409
32,-2.557887533382582,-0.5365564919510931,-0.060174238886362565
33,3.878207654556584,-0.4117631191504933,0.17890656626815096
34,0.0970517088380436,-0.4706509287136824,-0.046541791282657126
35,0.6684104852504666,-0.5670181581108464,-0.083120176568259
36,0.04254891219065518,-0.5661011945593941,-0.16693358042412532
37,1.5104478911749113,-0.5752292961379286,-0.08914347726773952
